,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
31,36148,World Liberty Financial USD,USD1,usd1,774,2025-04-13T05:37:56.000Z,"['stablecoin', 'usd-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",,3287367839.170472,3287367839.170472,False,3286623748.14,,32,,,,2026-01-02T13:36:00.000Z,0.9997736514243889,941152642.4632125,-33.942,0.00031031,0.014032,-0.06908695,0.03852348,0.04373081,-0.0094593,3286623748.142566,0.1084,3286623748.14,,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d,2026-01-02 13:38:02.943607
32,27075,Mantle,MNT,mantle,214,2023-07-17T11:00:31.000Z,"['ethereum-ecosystem', 'layer-2', 'dwf-labs-portfolio', 'made-in-china', 'neobank']",6219316795.0,3252944055.636841,6219316794.89,False,6146376148.47,,33,3252944055.64,3214793266.7332788,,2026-01-02T13:36:00.000Z,0.9882719197581727,39515339.23724395,4.9425,0.45061766,2.41355826,-5.23087299,-6.85667012,-23.0258969,-49.11933352,3214793266.730157,0.106,6146376148.58,,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2026-01-02 13:38:02.943607
33,22974,Bittensor,TAO,bittensor,233,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'layer-1', 'depin', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'robotics']",21000000.0,10559143.60826999,21000000.0,False,5113485816.07,,34,,,,2026-01-02T13:36:00.000Z,243.49932457465803,107382683.41417412,76.5504,0.74754455,8.94323157,9.42978937,-14.63992227,-48.14797124,-23.39041282,2571144336.70056,0.0848,5113485816.07,,2026-01-02T13:36:00.000Z,22974.0,Bittensor,TAO,bittensor,0,2026-01-02 13:38:02.943607
34,11092,Bitget Token,BGB,bitget-token-new,43,2021-07-29T00:00:00.000Z,"['centralized-exchange', 'ethereum-ecosystem', 'made-in-china']",919992035.98,698995855.3084326,919992035.9787906,False,3211842822.96,,35,,,,2026-01-02T13:37:00.000Z,3.491163724631701,29101756.24300449,-13.9547,0.03358717,0.21459281,1.15570167,-3.97615644,-18.0757858,-36.5718398,2440308973.7207093,0.0805,3211842822.96,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x54D2252757e1672EEaD234D27B1270728fF90581,2026-01-02 13:38:02.943607
35,24478,Pepe,PEPE,pepe,636,2023-04-17T06:18:08.000Z,"['memes', 'ethereum-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",420689899653542.56,420689899653542.56,420689899653542.56,False,2403047791.34,,36,,,,2026-01-02T13:37:00.000Z,5.712159463107435e-06,1369374979.534389,637.5527,4.89863289,37.49431028,41.68685773,19.84694552,-6.71050322,-42.36121771,2403047791.3397007,0.0792,2403047791.34,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,2026-01-02 13:38:02.943607
36,3897,OKB,OKB,okb,198,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'alameda-research-portfolio', 'x1-ecosystem', 'okexchain-ecosystem', 'x-layer-ecosystem', 'xlayer-ecosystem', 'made-in-china']",21000000.0,21000000.0,21000000.0,False,2333793966.73,,37,246638974.0,27409740451.51274,,2026-01-02T13:36:00.000Z,111.13304603477933,18309508.28762649,-14.1824,0.3059763,1.14008529,2.74898418,4.70800247,-18.09451001,-49.96817889,2333793966.7303658,0.077,2333793966.73,,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2026-01-02 13:38:02.943607
37,7278,Aave,AAVE,aave,1219,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'optimism-ecosystem', 'standard-crypto-portfolio', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,15311211.97732451,16000000.0,False,2432301003.68,,38,,,0.07075564,2026-01-02T13:36:00.000Z,152.01881273009235,158564078.8339557,-2.9388,0.94025763,4.75495249,-2.92190629,-21.6349122,-29.05876315,-46.51150004,2327592266.2516418,0.0767,2432301003.68,32896209046.0,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,2026-01-02 13:38:02.943607
38,6535,NEAR Protocol,NEAR,near-protocol,604,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'circle-ventures-portfolio', 'layer-1', 'alleged-sec-securities', 'modular-blockchain', 'account-abstraction', 'data-availability', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,1284071623.0,1284071623.0,False,2105646989.16,,39,1209202633.0,1982875283.4807997,,2026-01-02T13:36:00.000Z,1.6398205142518902,180872182.69922835,51.6431,0.46387189,6.92092246,7.45037045,-8.81639102,-18.62448067,-44.58724887,2105646989.1641192,0.0694,2105646989.16,,2026-01-02T13:36:00.000Z,,,,,,2026-01-02 13:38:02.943607
39,35491,MemeCore,M,memecore,106,2025-07-03T09:16:58.000Z,"['memes', 'bnb-chain-ecosystem', 'layer-1', 'binance-alpha', 'binance-alpha-airdrops', 'binance-ecosystem', 'binance-listing']",10000000000.0,1252417666.3320549,5319734438.83928,False,8143712039.12,,40,,,,2026-01-02T13:37:00.000Z,1.5308493558738183,15314028.49816643,18.9657,0.05396472,-9.4957226,11.2684422,17.01332863,-35.81572058,-30.00638653,1917262777.7894168,0.0632,15308493558.74,,2026-01-02T13:37:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x22b1458e780f8fa71e2f84502cee8b5a3cc731fa,2026-01-02 13:38:02.943607
40,1321,Ethereum Classic,ETC,ethereum-classic,687,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio', 'layer-1', '2017-2018-alt-season', 'ethereum-classic-ecosystem', 'binance-ecosystem', 'binance-listing']",210700000.0,154962795.89129126,210700000.0,False,2570195567.95,,41,,,,2026-01-02T13:36:00.000Z,12.198365296409158,74072135.18741862,-2.4709,0.71426278,5.13049645,2.56292952,-12.27175477,-20.63258138,-37.51978095,1890292791.634863,0.0623,2570195567.95,,2026-01-02T13:36:00.000Z,,,,,,2026-01-02 13:38:02.943607
41,36341,Aster,ASTER,aster,394,2025-04-25T06:46:11.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'bnb-chain-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins', 'made-in-china']",8000000000.0,2495479180.108494,7922139508.108494,False,5828908652.27,,42,,,,2026-01-02T13:36:00.000Z,0.7357745526070109,120053193.44278742,37.3932,1.70084393,5.30015334,4.62893914,-31.51070536,-26.70603215,-63.84711941,1836110077.2844372,0.0605,5886196420.86,,2026-01-02T13:36:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x000Ae314E2A2172a039B26378814C252734f556A,2026-01-02 13:38:02.943607
42,5176,Tether Gold,XAUt,tether-gold,306,2020-02-07T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'tokenized-commodities']",,409217.6417,520089.3,False,2278229151.28,,43,48450.0,212233172.99415764,0.79186504,2026-01-02T13:36:00.000Z,4380.457646938238,149894005.25545043,14.0151,-0.4199769,1.18469355,-3.16314768,3.9220581,9.26721269,12.56358018,1792560547.846797,0.0591,2278229151.28,2263719766.0,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x68749665FF8D2d112Fa859AA293F07A622782F38,2026-01-02 13:38:02.943607
43,30171,Ethena,ENA,ethena,407,2024-03-29T04:42:08.000Z,"['defi', 'ethereum-ecosystem', 'binance-labs-portfolio', 'okx-ventures-portfolio', 'cmc-crypto-yearbook-2024-2025', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",15000000000.0,7690625000.0,15000000000.0,False,3395788727.67,,44,1479139274.0,334856298.2200362,0.26864,2026-01-02T13:37:00.000Z,0.22638591517788081,163921965.3165661,87.3262,1.41942473,10.8067633,6.73736604,-18.44777421,-36.17569798,-61.94249784,1741049178.9148896,0.0574,3395788727.67,6480975255.10172,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x57e114B691Db790C35207b2e685D4A43181e6061,2026-01-02 13:38:02.943607
44,35697,Pi,PI,pi,67,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,8378400979.879229,100000000000.0,False,20488114255.33,,45,8378341122.88,1716564101.9573443,,2026-01-02T13:37:00.000Z,0.20488114255334672,7959622.12825037,1.8276,0.01251323,0.6840232,-0.14911685,-12.01111438,-14.64828133,-21.52622316,1716576365.527736,0.0566,20488114255.33,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:38:02.943607
45,8916,Internet Computer,ICP,internet-computer,392,2021-03-23T00:00:00.000Z,"['platform', 'ai-big-data', 'smart-contracts', 'polychain-capital-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'icp-ecosystem', 'internet-computer-ecosystem', 'layer-1', 'alleged-sec-securities', 'depin', 'binance-ecosystem', 'binance-listing']",,546093345.7359724,546093345.7359724,True,1644278321.38,,46,546093281.25,1644278127.214551,,2026-01-02T13:36:00.000Z,3.0109839905937332,105033014.21573023,-32.9606,0.09601586,3.40769097,-0.44820882,-18.8585225,-23.12431342,-33.34028374,1644278321.3807814,0.0542,1644278321.38,,2026-01-02T13:36:00.000Z,,,,,,2026-01-02 13:38:02.943607
46,4705,PAX Gold,PAXG,pax-gold,331,2019-09-26T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'tokenized-commodities']",,370506.297,370506.297,True,1624248438.11,,47,,,,2026-01-02T13:36:00.000Z,4383.861897260518,181648109.5600746,43.486,-0.40943432,1.04522809,-3.41910765,3.71180804,9.24843622,12.48944425,1624248438.113389,0.0536,1624248438.11,,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x45804880de22913dafe09f4980848ece6ecbaf78,2026-01-02 13:38:02.943607
47,33793,Global Dollar,USDG,global-dollar-usdg,36,2024-11-05T04:54:47.000Z,"['stablecoin', 'usd-stablecoin']",,1529283030.069493,1529283030.069493,False,1528313424.85,,48,10750140.0,10743324.131620603,,2026-01-02T13:36:00.000Z,0.9993659739892321,11967005.16987815,-11.7323,-0.02554557,-0.02807796,-0.04011982,-0.06359983,-0.05600023,-0.05085767,1528313424.850603,0.0504,1528313424.85,,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe343167631d89B6Ffc58B88d6b7fB0228795491D,2026-01-02 13:38:02.943607
48,39064,Midnight,NIGHT,midnight-network,161,2025-12-08T02:23:02.000Z,"['privacy', 'zero-knowledge-proofs', 'cardano-ecosystem', 'bnb-chain-ecosystem', 'binance-alpha', 'binance-alpha-airdrops', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",24000000000.0,16607399401.0,24000000000.0,False,2108277657.04,,49,10800000000.0,948724945.6681956,,2026-01-02T13:36:00.000Z,0.08784490237668478,50081011.49465334,-8.4223,-0.31669675,2.34406588,10.68524409,-80.4895928,-80.4895928,-80.4895928,1458875379.1114583,0.0481,2108277657.04,,2026-01-02T13:36:00.000Z,2010.0,Cardano,ADA,cardano,0691b2fecca1ac4f53cb6dfb00b7013e561d1f34403b957cbb5af1fa4e49474854,2026-01-02 13:38:02.943607
49,2087,KuCoin Token,KCS,kucoin-token,66,2017-10-24T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'made-in-china']",200000000.0,132155021.73556715,142155021.73556715,False,1548716444.19,,50,,,,2026-01-02T13:36:00.000Z,10.894560215170541,1556342.69707307,1.2159,0.08352973,1.45334807,0.16960346,6.46802993,-14.98389808,-31.94619226,1439770842.0353081,0.0475,2178912043.03,,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf34960d9d60be18cc1d5afc1a6f012a723a28811,2026-01-02 13:38:02.943607
50,13502,Worldcoin,WLD,worldcoin-org,514,2021-10-28T15:31:43.000Z,"['defi', 'zero-knowledge-proofs', 'identity', 'ethereum-ecosystem', 'governance', 'blockchain-capital-portfolio', 'a16z-portfolio', 'token', 'optimism-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,2665727082.6167107,10000000000.0,False,5388546172.86,,51,2665727082.62,1436439346.8934875,,2026-01-02T13:36:00.000Z,0.5388546172857607,97665936.38285443,44.4284,2.46812473,9.74504066,8.51057139,-14.75435821,-31.52351916,-58.27103492,1436439346.891715,0.0474,5388546172.86,,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x163f8c2467924be0ae7b5347228cabf260318753,2026-01-02 13:38:02.943607
51,33038,Sky,SKY,sky,198,2024-09-18T13:25:16.000Z,"['store-of-value', 'defi', 'dao', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'spartan-group', 'bnb-chain-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'standard-crypto-portfolio', 'binance-ecosystem', 'binance-listing']",23462665147.0,22947597538.198364,23462665147.365967,False,1466384938.33,,52,,,,2026-01-02T13:36:00.000Z,0.06249865175661505,12847709.56714941,6.4661,-0.22547983,5.95288985,-9.6166712,14.34511545,15.60524015,-7.0620022,1434193907.1908164,0.0473,1466384938.3,,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x56072C95FAA701256059aa122697B133aDEd9279,2026-01-02 13:38:02.943607
52,21794,Aptos,APT,aptos,609,2022-10-19T01:50:25.000Z,"['binance-labs-portfolio', 'circle-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'move-vm', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,750691489.2525864,1190919735.1464016,True,2187016599.04,,53,130000000.0,238733265.96605992,,2026-01-02T13:36:00.000Z,1.836409738200461,115918781.50140345,64.3884,0.12139382,6.81714719,8.25581083,-7.87259877,-40.92487974,-64.51072208,1378577161.2476563,0.0455,2187016599.04,,2026-01-02T13:36:00.000Z,,,,,,2026-01-02 13:38:02.943607
53,34387,Ripple USD,RLUSD,ripple-usd,58,2024-12-18T07:22:18.000Z,"['stablecoin', 'usd-stablecoin', 'fiat-stablecoin']",,1336131273.6531372,1336131273.6531372,True,1335510479.82,,54,53100129.55,53075458.146932006,,2026-01-02T13:36:00.000Z,0.9995353796068471,48560062.99316898,-4.4706,-0.00734217,0.00337326,-0.03846584,-0.03827742,-0.0924067,-0.01682192,1335510479.8154685,0.044,1335510479.82,,2026-01-02T13:36:00.000Z,52.0,XRP Ledger,XRP,xrp,524C555344000000000000000000000000000000.rMxCKbEDwqr76QuheSUMdEGf4B9xJ8m5De,2026-01-02 13:38:02.943607
54,21159,Ondo,ONDO,ondo-finance,398,2024-01-18T12:06:25.000Z,"['ethereum-ecosystem', 'real-world-assets-protocols', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,3159107529.0,10000000000.0,False,4009544538.18,,55,,,0.65674032,2026-01-02T13:36:00.000Z,0.4009544538178057,61074920.21614645,15.9309,0.62772389,10.22827526,5.0469923,-20.97725102,-37.42223714,-56.71256418,1266658233.8419127,0.0418,4009544538.18,1928704850.0,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,2026-01-02 13:38:02.943607
55,20396,Kaspa,KAS,kaspa,213,2022-06-01T00:03:58.000Z,"['mineable', 'dag', 'pow', 'store-of-value', 'polychain-capital-portfolio', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing']",28704026601.0,27075403301.65076,27075403301.65076,False,1218443174.55,,56,27075130975.3,1218430919.3626547,,2026-01-02T13:37:00.000Z,0.045001847654003974,19799312.05412106,-2.852,0.37122272,5.41283009,-1.30751197,-21.30609997,-8.65177201,-42.05317969,1218443174.5516038,0.0402,1291734232.15,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:38:02.943607
56,28321,Polygon (prev. MATIC),POL,polygon-ecosystem-token,594,2023-10-30T14:43:57.000Z,"['ethereum-ecosystem', 'layer-2', 'binance-ecosystem', 'binance-listing']",,10564209316.252495,10564209326.252495,False,1162419529.0,,57,10496230782.91,1154939595.211332,,2026-01-02T13:37:00.000Z,0.11003374631318215,71838736.45532677,28.3313,1.04801544,10.24576401,4.39993929,-14.80571492,-39.30216341,-53.74485479,1162419527.9038825,0.0383,1162419529.0,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,2026-01-02 13:38:02.943607
57,11841,Arbitrum,ARB,arbitrum,1229,2023-03-23T12:50:11.000Z,"['scaling', 'dao', 'dapp', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'layer-2', 'rollups', 'pantera-capital-portfolio', 'arbitrum-ecosystem', 'osmosis-ecosystem', 'modular-blockchain', 'egirl-capital-portfolio', 'binance-ecosystem', 'binance-listing']",,5719286371.0,10000000000.0,False,2023051171.81,,58,,,,2026-01-02T13:37:00.000Z,0.20230511718145552,98584303.91172846,51.7417,0.11278314,6.79936214,5.35061992,-6.40729799,-28.33820682,-53.76432831,1157040899.4794564,0.0382,2023051171.81,,2026-01-02T13:37:00.000Z,11841.0,Arbitrum,ARB,arbitrum,0x912CE59144191C1204E64559FE8253a0e49E6548,2026-01-02 13:38:02.943607
58,4030,Algorand,ALGO,algorand,554,2019-06-20T00:00:00.000Z,"['pos', 'platform', 'research', 'smart-contracts', 'algorand-ecosystem', 'arrington-xrp-capital-portfolio', 'kenetic-capital-portfolio', 'usv-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'real-world-assets-protocols', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",10000000000.0,8837147146.08003,10000000000.0,False,1240393186.76,,59,8837130091.4,1096151595.588746,,2026-01-02T13:37:00.000Z,0.12403931867603536,36413662.36082137,11.0306,0.53686743,8.55245631,4.91071018,-11.25916973,-26.50914049,-43.84333288,1096153711.0396373,0.0361,1240393186.76,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:38:02.943607
59,2280,Filecoin,FIL,filecoin,674,2017-12-13T00:00:00.000Z,"['mineable', 'ai-big-data', 'distributed-computing', 'filesharing', 'storage', 'polychain-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'dcg-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'winklevoss-capital-portfolio', 'pantera-capital-portfolio', 'web3', 'filecoin-ecosystem', 'layer-1', 'alleged-sec-securities', 'depin', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,732787835.0,1958605524.0,False,2797054701.65,,60,,,,2026-01-02T13:36:00.000Z,1.4280847610071448,343147040.4268559,241.3551,-0.09916015,6.94012227,14.82759744,-9.08612826,-7.65398498,-38.98105735,1046483140.214918,0.0345,2797054701.65,,2026-01-02T13:36:00.000Z,,,,,,2026-01-02 13:38:02.943607
60,3794,Cosmos,ATOM,cosmos,942,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'communications-social-media', 'content-creation', 'defi', 'interoperability', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'polygon-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'alleged-sec-securities', 'binance-ecosystem', 'binance-listing']",,485802530.0,485802530.0,True,1027491588.93,,61,,,,2026-01-02T13:36:00.000Z,2.1150396004067855,56331661.93429064,41.6695,0.69096727,8.24385626,4.26759535,-10.36298924,-24.05259384,-49.04829472,1027491588.9278054,0.0339,1027491588.93,,2026-01-02T13:36:00.000Z,,,,,,2026-01-02 13:38:02.943607
61,35336,OFFICIAL TRUMP,TRUMP,official-trump,679,2025-01-18T04:19:35.000Z,"['memes', 'solana-ecosystem', 'political-memes', 'celebrity-memes', 'made-in-america', 'moonshot', 'binance-ecosystem', 'binance-listing']",999999993.45,199999180.22121,999999207.133986,False,4980330947.32,,62,200000000.0,996066979.2122478,,2026-01-02T13:36:00.000Z,4.9803348960612395,209800291.34601066,8.4097,0.95231469,5.47431202,1.10066358,-17.89228772,-35.25413496,-35.68393727,996062896.439333,0.0328,4980334863.44,,2026-01-02T13:36:00.000Z,5426.0,Solana,SOL,solana,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,2026-01-02 13:38:02.943607
62,2634,XDC Network,XDC,xdc-network,200,2018-04-12T00:00:00.000Z,"['pos', 'enterprise-solutions', 'masternodes', 'smart-contracts', 'xdc-ecosystem', 'real-world-assets-protocols', 'layer-1', 'iso-20022']",,19082941597.07,38043141176.25,False,1968145120.87,,63,19082936996.12,987247324.4734112,,2026-01-02T13:36:00.000Z,0.051734558714632936,24200662.26895358,-19.3648,0.12476712,1.70436364,3.80044336,-0.13061801,-6.71274327,-31.55711305,987247562.5015291,0.0326,1968145120.87,,2026-01-02T13:36:00.000Z,,,,,,2026-01-02 13:38:02.943607
